frame,MAP Vacuum,TPS 1 Volts,TPS 2 Volts,ETC Directional Duty Cycle,Engine Speed,Injector Pulse Width Cylinder 7,Injector Pulse Width Cylinder 8,1/1 Short Term ADAP
746,19.82,0.79,4.21,-16.73,852.0,1800.0,1800.0,2.53
747,19.82,0.79,4.21,-17.56,860.0,1784.0,1808.0,2.73
748,19.82,0.79,4.21,-17.15,862.0,1744.0,1808.0,0.19
749,19.82,0.79,4.21,-17.15,859.0,1712.0,1800.0,0.19
750,19.82,0.79,4.21,-15.06,855.0,1720.0,1800.0,-0.01
751,19.82,0.79,4.21,-14.22,850.0,1728.0,1712.0,-0.2
752,19.82,0.79,4.21,-14.71,847.0,1688.0,1752.0,-0.4
753,19.82,0.79,4.21,-17.98,841.0,1752.0,1720.0,1.95
754,19.82,0.79,4.21,-16.31,839.0,1760.0,1720.0,2.14
755,19.82,0.79,4.21,-16.73,835.0,1776.0,1720.0,2.53
756,19.82,0.79,4.21,-17.98,838.0,1792.0,1816.0,2.92
757,19.76,0.79,4.22,-17.56,837.0,1800.0,1800.0,3.12
758,19.76,0.78,4.22,-15.47,834.0,1816.0,1784.0,3.31
759,19.82,0.78,4.22,-14.15,844.0,1728.0,1792.0,0.77
760,19.82,0.79,4.22,-15.47,829.0,1728.0,1824.0,0.77
761,19.82,0.78,4.22,-15.4,833.0,1752.0,1792.0,0.58
762,19.82,0.78,4.22,-15.4,831.0,1712.0,1712.0,0.38
763,19.82,0.78,4.22,-15.4,830.0,1736.0,1720.0,2.73
764,19.82,0.78,4.22,-16.73,820.0,1760.0,1704.0,2.73
765,19.82,0.78,4.22,-16.73,823.0,1760.0,1696.0,2.73
766,19.76,0.78,4.22,-18.73,820.0,1776.0,1712.0,3.7
767,19.76,0.78,4.22,-18.32,819.0,1760.0,1784.0,3.9
768,19.76,0.78,4.22,-17.98,816.0,1792.0,1776.0,4.68
769,19.76,0.78,4.22,-17.98,812.0,1792.0,1792.0,4.88
770,19.76,0.78,4.22,-17.07,813.0,1792.0,1800.0,4.88
771,19.76,0.78,4.22,-17.56,809.0,1760.0,1808.0,2.53
772,19.76,0.78,4.22,-18.82,801.0,1744.0,1808.0,2.34
773,19.76,0.78,4.22,-15.4,806.0,1736.0,1808.0,2.14
774,19.76,0.78,4.22,-13.8,806.0,1720.0,1768.0,2.14
775,19.76,0.78,4.22,-15.82,802.0,1720.0,1744.0,4.49
776,19.76,0.78,4.22,-17.15,796.0,1800.0,1736.0,4.49
777,19.76,0.78,4.22,-18.73,799.0,1800.0,1736.0,4.68
778,19.71,0.78,4.22,-17.56,790.0,1816.0,1752.0,4.88
779,19.71,0.78,4.22,-17.98,799.0,1752.0,1800.0,2.53
780,19.71,0.77,4.22,-17.9,790.0,1752.0,1800.0,2.34
781,19.76,0.77,4.23,-17.15,787.0,1736.0,1792.0,2.14
782,19.76,0.77,4.23,-17.9,780.0,1720.0,1744.0,1.95
783,19.76,0.77,4.23,-17.9,781.0,1744.0,1744.0,1.75
784,19.71,0.77,4.23,-17.98,783.0,1752.0,1728.0,1.56
785,19.71,0.77,4.23,-18.4,781.0,1800.0,1768.0,3.9
786,19.71,0.77,4.23,-17.9,779.0,1776.0,1776.0,4.09
787,19.71,0.77,4.23,-16.23,780.0,1808.0,1760.0,4.68
788,19.71,0.77,4.23,-18.4,778.0,1728.0,1792.0,2.14
789,19.71,0.77,4.23,-17.9,777.0,1720.0,1824.0,2.14
790,19.71,0.77,4.23,-16.65,770.0,1744.0,1808.0,1.95
791,19.71,0.77,4.23,-16.31,779.0,1752.0,1808.0,1.75
792,19.71,0.77,4.23,-17.15,772.0,1704.0,1752.0,1.36
793,19.71,0.77,4.23,-18.32,769.0,1736.0,1752.0,1.36
794,19.71,0.77,4.23,-18.32,766.0,1704.0,1752.0,1.17
795,19.71,0.77,4.23,-17.56,759.0,1696.0,1736.0,0.97
796,19.71,0.77,4.23,-17.98,752.0,1704.0,1784.0,0.77
797,19.65,0.77,4.23,-18.4,752.0,1688.0,1784.0,0.77
798,19.65,0.77,4.23,-19.15,744.0,1736.0,1840.0,1.17
799,19.65,0.77,4.23,-16.65,749.0,1784.0,1808.0,3.51
800,19.59,0.77,4.23,-18.4,745.0,1800.0,1768.0,3.9
801,19.59,0.76,4.23,-18.08,746.0,1808.0,1768.0,4.29
802,19.59,0.77,4.24,-16.82,749.0,1832.0,1744.0,4.49
803,19.59,0.77,4.24,-15.97,749.0,1776.0,1768.0,2.14
804,19.65,0.77,4.23,-17.15,747.0,1760.0,1744.0,1.95
805,19.65,0.76,4.24,-17.15,737.0,1752.0,1744.0,1.75
806,19.65,0.77,4.24,-18.4,739.0,1728.0,1752.0,1.75
807,19.65,0.76,4.24,-17.56,733.0,1744.0,1792.0,1.56
808,19.65,0.76,4.24,-16.31,733.0,1720.0,1776.0,1.36
809,19.59,0.76,4.24,-15.89,732.0,1720.0,1776.0,1.17
810,19.59,0.76,4.24,-16.31,734.0,1696.0,1792.0,1.17
811,19.59,0.76,4.24,-17.98,728.0,1752.0,1752.0,3.7
812,19.53,0.76,4.24,-18.4,722.0,1800.0,1720.0,4.09
813,19.53,0.76,4.24,-18.5,726.0,1792.0,1768.0,4.49
814,19.53,0.76,4.24,-15.47,728.0,1792.0,1800.0,5.46
815,19.59,0.76,4.24,-16.73,724.0,1808.0,1792.0,5.46
816,19.59,0.76,4.24,-16.31,729.0,1808.0,1816.0,3.31
817,19.59,0.76,4.24,-16.73,727.0,1768.0,1808.0,3.12
818,19.59,0.76,4.24,-16.73,722.0,1752.0,1776.0,3.12
819,19.59,0.76,4.24,-16.73,716.0,1720.0,1776.0,2.92
820,19.59,0.76,4.24,-16.73,714.0,1776.0,1752.0,5.27
821,19.59,0.76,4.24,-17.15,717.0,1808.0,1744.0,5.46
822,19.53,0.76,4.24,-19.65,717.0,1808.0,1760.0,5.85
823,19.53,0.76,4.24,-17.98,724.0,1816.0,1752.0,6.24
824,19.53,0.76,4.24,-19.24,715.0,1840.0,1792.0,6.44
825,19.53,0.76,4.25,-16.73,716.0,1808.0,1776.0,4.09
826,19.59,0.76,4.25,-16.31,708.0,1768.0,1776.0,4.09
827,19.59,0.76,4.24,-16.73,710.0,1752.0,1776.0,3.9
828,19.53,0.76,4.24,-14.64,709.0,1744.0,1792.0,3.7
829,19.53,0.76,4.24,-16.73,711.0,1752.0,1744.0,3.51
830,19.53,0.76,4.24,-16.31,706.0,1752.0,1720.0,3.31
831,19.53,0.76,4.25,-15.47,708.0,1752.0,1720.0,3.12
832,19.53,0.76,4.25,-17.48,706.0,1744.0,1744.0,2.92
833,19.53,0.76,4.25,-17.56,703.0,1760.0,1720.0,2.53
834,19.53,0.76,4.25,-17.56,707.0,1736.0,1776.0,2.34
835,19.53,0.76,4.25,-16.31,707.0,1728.0,1760.0,2.34
836,19.53,0.75,4.25,-16.31,704.0,1720.0,1776.0,2.14
837,19.53,0.75,4.25,-17.98,690.0,1696.0,1808.0,2.14
838,19.53,0.75,4.25,-17.15,690.0,1720.0,1720.0,1.95
839,19.53,0.75,4.25,-17.56,689.0,1752.0,1712.0,4.29
840,19.53,0.75,4.25,-17.56,694.0,1784.0,1752.0,4.49
841,19.53,0.75,4.25,-16.31,692.0,1784.0,1728.0,4.49
842,19.47,0.75,4.25,-17.98,698.0,1776.0,1760.0,4.68
843,19.47,0.75,4.25,-17.98,697.0,1760.0,1752.0,2.34
844,19.53,0.75,4.25,-16.73,698.0,1720.0,1752.0,2.34
845,19.53,0.75,4.25,-17.56,697.0,1720.0,1752.0,2.14
846,19.53,0.75,4.25,-16.31,690.0,1728.0,1720.0,1.75
847,19.53,0.75,4.25,-16.31,693.0,1720.0,1712.0,1.36
848,19.53,0.75,4.25,-17.48,692.0,1696.0,1704.0,1.17
849,19.53,0.75,4.25,-17.07,689.0,1680.0,1704.0,0.77
850,19.53,0.75,4.25,-17.56,688.0,1672.0,1712.0,0.58
851,19.53,0.75,4.26,-16.73,684.0,1688.0,1680.0,0.19
852,19.53,0.75,4.26,-13.38,690.0,1664.0,1680.0,-0.01
853,19.59,0.75,4.26,-12.9,680.0,1640.0,1632.0,-0.4
854,19.59,0.75,4.26,-13.8,680.0,1640.0,1680.0,-0.2
855,19.59,0.75,4.26,-14.64,677.0,1632.0,1680.0,-0.4
856,19.53,0.75,4.26,-10.82,682.0,1632.0,1680.0,-0.4
857,19.53,0.75,4.25,-15.06,684.0,1672.0,1672.0,1.95
858,19.53,0.75,4.25,-15.89,677.0,1712.0,1664.0,1.95
859,19.53,0.75,4.26,-15.06,677.0,1696.0,1656.0,1.95
860,19.53,0.75,4.26,-15.06,677.0,1696.0,1656.0,1.95
861,19.53,0.75,4.26,-15.13,674.0,1656.0,1728.0,-0.4
862,19.53,0.75,4.26,-16.73,675.0,1656.0,1704.0,-0.4
863,19.53,0.75,4.26,-16.31,675.0,1656.0,1720.0,-0.4
864,19.53,0.75,4.26,-18.73,676.0,1656.0,1752.0,1.95
865,19.53,0.74,4.26,-15.47,680.0,1696.0,1760.0,1.95
866,19.53,0.74,4.26,-15.06,678.0,1704.0,1680.0,2.34
867,19.53,0.74,4.26,-15.89,679.0,1696.0,1664.0,2.34
868,19.53,0.74,4.26,-14.22,671.0,1696.0,1664.0,2.53
869,19.53,0.75,4.26,-14.15,670.0,1688.0,1696.0,2.53
870,19.53,0.74,4.26,-14.64,671.0,1672.0,1672.0,-0.01
871,19.53,0.75,4.26,-14.57,672.0,1640.0,1688.0,-0.01
872,19.53,0.74,4.26,-14.64,678.0,1648.0,1640.0,-0.2
873,19.53,0.74,4.26,-13.38,675.0,1648.0,1688.0,-0.59
874,19.53,0.75,4.26,-13.74,674.0,1616.0,1632.0,-0.79
875,19.53,0.74,4.26,-14.22,677.0,1640.0,1656.0,-0.79
876,19.53,0.74,4.26,-13.8,676.0,1600.0,1656.0,-0.98
877,19.53,0.74,4.26,-14.15,668.0,1624.0,1632.0,-1.18
878,19.53,0.74,4.26,-15.4,670.0,1624.0,1592.0,-1.18
879,19.53,0.74,4.26,-17.9,665.0,1648.0,1640.0,1.17
880,19.53,0.74,4.26,-16.31,668.0,1680.0,1640.0,1.17
881,19.53,0.74,4.26,-16.23,668.0,1672.0,1680.0,1.75
882,19.53,0.74,4.26,-16.23,665.0,1704.0,1672.0,1.95
883,19.53,0.74,4.26,-17.07,677.0,1656.0,1688.0,1.95
884,19.53,0.74,4.26,-17.9,679.0,1584.0,1744.0,-0.4
885,19.59,0.74,4.26,-17.07,667.0,1616.0,1696.0,-0.4
886,19.59,0.74,4.26,-14.99,665.0,1584.0,1696.0,-0.59
887,19.59,0.74,4.26,-15.89,660.0,1624.0,1704.0,-0.59
888,19.59,0.74,4.26,-16.23,666.0,1688.0,1608.0,1.75
889,19.59,0.74,4.26,-16.23,662.0,1672.0,1616.0,1.75
890,19.59,0.74,4.26,-16.23,668.0,1672.0,1656.0,1.95
891,19.59,0.74,4.26,-17.07,668.0,1616.0,1616.0,2.53
892,19.59,0.74,4.26,-17.15,673.0,1640.0,1600.0,2.34
893,19.59,0.74,4.26,-17.48,671.0,1592.0,1600.0,-0.01
894,19.59,0.74,4.26,-17.48,676.0,1592.0,1592.0,-0.01
895,19.59,0.74,4.26,-17.48,670.0,1600.0,1600.0,-0.01
896,19.59,0.74,4.26,-17.48,669.0,1576.0,1600.0,-0.2
897,19.59,0.74,4.26,-17.48,665.0,1576.0,1576.0,-0.4
898,19.59,0.74,4.26,-17.48,671.0,1568.0,1656.0,-0.4
899,19.59,0.74,4.26,-19.15,665.0,1568.0,1648.0,-0.59
900,19.59,0.74,4.26,-18.32,669.0,1592.0,1640.0,-0.59
901,19.65,0.74,4.26,-18.32,678.0,1576.0,1640.0,1.75
902,19.65,0.74,4.26,-16.23,676.0,1616.0,1584.0,1.75
903,19.65,0.74,4.26,-16.73,673.0,1592.0,1592.0,1.95
904,19.65,0.74,4.26,-16.23,670.0,1600.0,1568.0,1.95
905,19.65,0.74,4.26,-17.48,667.0,1592.0,1552.0,1.56
906,19.65,0.74,4.26,-17.48,659.0,1552.0,1560.0,-0.59
907,19.65,0.74,4.26,-17.56,662.0,1536.0,1584.0,-0.79
908,19.65,0.74,4.26,-17.48,662.0,1552.0,1568.0,-0.79
909,19.65,0.74,4.26,-17.56,654.0,1552.0,1560.0,-0.98
910,19.65,0.74,4.26,-17.48,658.0,1568.0,1584.0,-1.18
911,19.65,0.74,4.27,-18.4,659.0,1568.0,1568.0,-1.18
912,19.65,0.74,4.27,-15.47,663.0,1520.0,1600.0,-1.37
913,19.65,0.74,4.27,-14.99,663.0,1528.0,1608.0,-1.37
914,19.65,0.74,4.27,-15.82,663.0,1528.0,1616.0,-1.37
915,19.65,0.74,4.27,-15.82,659.0,1544.0,1624.0,-1.37
916,19.65,0.74,4.27,-15.4,657.0,1600.0,1528.0,1.17
917,19.65,0.74,4.27,-16.23,657.0,1568.0,1528.0,1.17
918,19.65,0.74,4.27,-16.23,658.0,1592.0,1544.0,1.36
919,19.65,0.74,4.27,-16.23,661.0,1584.0,1560.0,1.36
920,19.65,0.74,4.27,-16.31,657.0,1600.0,1592.0,-0.79
921,19.65,0.74,4.27,-16.31,654.0,1520.0,1600.0,-0.98
922,19.65,0.73,4.27,-17.07,654.0,1528.0,1608.0,-0.98
923,19.65,0.74,4.27,-17.07,647.0,1544.0,1592.0,-1.18
924,19.65,0.74,4.27,-16.65,649.0,1584.0,1632.0,1.17
925,19.65,0.74,4.27,-16.31,650.0,1576.0,1600.0,1.17
926,19.65,0.74,4.27,-17.07,649.0,1576.0,1600.0,1.56
927,19.65,0.74,4.27,-16.65,651.0,1600.0,1568.0,1.95
928,19.65,0.73,4.27,-17.9,658.0,1624.0,1576.0,1.95
929,19.65,0.73,4.27,-17.56,657.0,1616.0,1576.0,1.95
930,19.65,0.73,4.27,-16.23,659.0,1592.0,1560.0,1.95
931,19.65,0.73,4.27,-16.65,657.0,1600.0,1560.0,-0.4
932,19.65,0.73,4.27,-16.23,659.0,1512.0,1520.0,-0.59
933,19.65,0.73,4.27,-16.65,658.0,1520.0,1520.0,-0.79
934,19.65,0.73,4.27,-14.15,651.0,1496.0,1504.0,-0.79
935,19.65,0.73,4.27,-12.13,643.0,1480.0,1520.0,-0.98
936,19.65,0.73,4.27,-13.38,646.0,1464.0,1512.0,-1.18
937,19.65,0.73,4.27,-15.06,639.0,1480.0,1576.0,-1.18
938,19.65,0.73,4.27,-15.89,640.0,1528.0,1552.0,-0.79
939,19.59,0.73,4.27,-15.47,643.0,1528.0,1576.0,-0.2
940,19.59,0.73,4.27,-15.47,643.0,1552.0,1592.0,0.58
941,19.59,0.73,4.27,-15.47,641.0,1608.0,1616.0,2.92
942,19.53,0.73,4.27,-15.4,646.0,1600.0,1624.0,3.12
943,19.53,0.73,4.27,-15.89,641.0,1624.0,1640.0,3.51
944,19.53,0.73,4.27,-15.89,645.0,1616.0,1656.0,4.29
945,19.53,0.73,4.27,-17.56,652.0,1648.0,1576.0,4.49
946,19.59,0.73,4.27,-14.99,654.0,1600.0,1576.0,4.49
947,19.65,0.73,4.27,-15.82,653.0,1600.0,1576.0,4.49
948,19.65,0.73,4.27,-16.23,651.0,1592.0,1552.0,4.09
949,19.65,0.73,4.27,-16.23,644.0,1528.0,1552.0,1.75
950,19.65,0.73,4.27,-16.23,649.0,1552.0,1552.0,1.75
951,19.71,0.73,4.27,-16.23,650.0,1544.0,1552.0,1.56
952,19.71,0.73,4.27,-16.23,644.0,1520.0,1536.0,1.36
953,19.71,0.73,4.27,-16.23,644.0,1504.0,1528.0,0.77
954,19.71,0.73,4.27,-16.23,650.0,1528.0,1528.0,0.58
955,19.71,0.73,4.27,-17.9,648.0,1504.0,1528.0,0.38
956,19.71,0.73,4.27,-17.48,654.0,1520.0,1528.0,0.38
957,19.71,0.73,4.27,-17.48,654.0,1504.0,1520.0,0.19
958,19.71,0.73,4.27,-17.48,644.0,1504.0,1552.0,-0.01
959,19.71,0.73,4.27,-17.48,647.0,1496.0,1568.0,-0.01
960,19.71,0.73,4.27,-17.48,645.0,1488.0,1568.0,-0.01
961,19.71,0.73,4.27,-17.48,646.0,1488.0,1576.0,-0.2
962,19.71,0.73,4.27,-17.56,642.0,1488.0,1496.0,2.14
963,19.71,0.73,4.27,-17.56,644.0,1536.0,1544.0,2.14
964,19.71,0.73,4.27,-15.47,639.0,1552.0,1520.0,2.14
965,19.71,0.73,4.27,-15.82,647.0,1536.0,1528.0,2.34
966,19.71,0.73,4.27,-16.23,643.0,1528.0,1536.0,2.34
967,19.71,0.73,4.27,-16.23,646.0,1504.0,1584.0,-0.01
968,19.71,0.73,4.27,-16.23,643.0,1512.0,1544.0,-0.01
969,19.71,0.73,4.27,-16.23,646.0,1504.0,1568.0,-0.01
970,19.71,0.73,4.27,-17.48,641.0,1504.0,1568.0,-0.2
971,19.71,0.73,4.27,-17.9,641.0,1472.0,1528.0,-0.2
972,19.71,0.73,4.27,-18.82,639.0,1496.0,1512.0,-0.4
973,19.71,0.73,4.27,-18.32,636.0,1472.0,1528.0,-0.4
974,19.71,0.73,4.27,-15.89,638.0,1464.0,1520.0,-0.4
975,19.71,0.73,4.27,-14.15,636.0,1544.0,1512.0,1.75
976,19.71,0.73,4.27,-14.57,641.0,1528.0,1504.0,1.75
977,19.71,0.73,4.27,-13.8,644.0,1528.0,1512.0,1.95
978,19.71,0.73,4.27,-14.57,642.0,1536.0,1488.0,1.95
979,19.71,0.73,4.27,-14.57,645.0,1536.0,1520.0,-0.4
980,19.71,0.73,4.27,-14.57,648.0,1480.0,1520.0,-0.59
981,19.71,0.73,4.27,-14.99,652.0,1472.0,1512.0,-0.59
982,19.71,0.73,4.27,-14.99,644.0,1456.0,1504.0,-0.79
983,19.71,0.73,4.27,-14.15,639.0,1456.0,1504.0,-1.18
984,19.71,0.73,4.27,-14.57,639.0,1440.0,1480.0,-1.18
985,19.71,0.73,4.27,-14.64,642.0,1472.0,1448.0,-1.37
986,19.71,0.73,4.27,-14.64,639.0,1440.0,1488.0,-1.57
987,19.71,0.73,4.27,-14.15,634.0,1456.0,1464.0,-1.57
988,19.71,0.73,4.27,-13.8,643.0,1464.0,1472.0,-1.57
989,19.71,0.73,4.27,-14.22,641.0,1440.0,1448.0,-1.76
990,19.71,0.73,4.27,-13.74,646.0,1472.0,1512.0,-1.76
991,19.71,0.73,4.27,-16.65,644.0,1424.0,1480.0,-1.76
992,19.71,0.73,4.27,-15.4,645.0,1424.0,1528.0,-1.96
993,19.76,0.73,4.27,-15.4,637.0,1456.0,1544.0,-1.96
994,19.71,0.73,4.27,-17.15,638.0,1440.0,1488.0,-2.15
995,19.71,0.73,4.27,-14.64,637.0,1504.0,1464.0,0.19
996,19.71,0.73,4.27,-13.74,643.0,1488.0,1504.0,0.19
997,19.71,0.73,4.27,-14.64,641.0,1488.0,1464.0,0.19
998,19.71,0.73,4.27,-14.99,632.0,1472.0,1480.0,0.38
999,19.71,0.73,4.27,-13.74,634.0,1448.0,1488.0,-1.96
1000,19.71,0.73,4.27,-15.89,633.0,1464.0,1536.0,-1.96
1001,19.65,0.73,4.27,-15.4,642.0,1432.0,1536.0,-2.15
1002,19.65,0.73,4.27,-15.4,640.0,1432.0,1496.0,-1.96
1003,19.65,0.73,4.27,-16.23,641.0,1440.0,1560.0,0.38
1004,19.65,0.73,4.27,-16.23,641.0,1496.0,1496.0,0.58
1005,19.71,0.73,4.27,-17.48,641.0,1520.0,1440.0,0.58
1006,19.71,0.73,4.28,-19.15,638.0,1496.0,1488.0,0.58
1007,19.71,0.73,4.28,-17.9,644.0,1480.0,1432.0,0.19
1008,19.76,0.72,4.28,-16.23,639.0,1432.0,1480.0,-1.96
1009,19.76,0.72,4.28,-16.65,637.0,1440.0,1480.0,-2.15
1010,19.76,0.73,4.28,-15.4,634.0,1416.0,1456.0,-2.15
1011,19.76,0.73,4.28,-15.47,639.0,1440.0,1456.0,-2.35
1012,19.76,0.73,4.28,-13.74,640.0,1440.0,1464.0,-2.55
1013,19.76,0.73,4.27,-15.4,640.0,1432.0,1464.0,-2.74
1014,19.76,0.73,4.28,-18.32,638.0,1416.0,1448.0,-2.94
1015,19.76,0.73,4.28,-16.23,631.0,1440.0,1448.0,-2.94
1016,19.76,0.73,4.28,-16.23,634.0,1432.0,1456.0,-3.13
1017,19.76,0.72,4.28,-16.65,639.0,1424.0,1464.0,-3.13
1018,19.76,0.73,4.28,-15.47,636.0,1432.0,1432.0,-3.13
1019,19.76,0.73,4.28,-16.65,638.0,1432.0,1480.0,-3.33
1020,19.76,0.72,4.28,-16.65,637.0,1416.0,1480.0,-3.33
1021,19.76,0.72,4.28,-16.65,634.0,1400.0,1480.0,-3.33
1022,19.76,0.73,4.28,-17.07,632.0,1400.0,1496.0,-3.13
1023,19.76,0.73,4.28,-17.56,636.0,1408.0,1480.0,-2.74
1024,19.76,0.73,4.28,-17.07,633.0,1456.0,1456.0,-0.59
1025,19.76,0.73,4.28,-17.07,626.0,1472.0,1432.0,-0.4
1026,19.76,0.73,4.28,-19.98,628.0,1456.0,1448.0,-0.4
1027,19.76,0.72,4.28,-17.07,637.0,1456.0,1448.0,-0.2
1028,19.76,0.73,4.28,-17.56,632.0,1480.0,1440.0,-2.35
1029,19.76,0.73,4.28,-17.48,634.0,1416.0,1448.0,-2.55
1030,19.76,0.72,4.28,-20.4,633.0,1376.0,1456.0,-2.55
1031,19.76,0.72,4.28,-19.15,630.0,1376.0,1416.0,-2.74
1032,19.76,0.73,4.28,-18.32,628.0,1424.0,1480.0,-2.94
1033,19.76,0.72,4.28,-18.4,626.0,1392.0,1480.0,-0.59
1034,19.76,0.72,4.28,-17.98,629.0,1464.0,1504.0,-0.59
1035,19.76,0.72,4.28,-16.23,631.0,1432.0,1392.0,-0.4
1036,19.71,0.72,4.28,-17.15,628.0,1488.0,1448.0,0.19
1037,19.71,0.72,4.28,-17.48,628.0,1456.0,1448.0,0.58
1038,19.71,0.72,4.28,-18.73,628.0,1504.0,1408.0,0.77
1039,19.71,0.72,4.28,-18.82,622.0,1432.0,1448.0,0.77
1040,19.71,0.72,4.28,-18.82,626.0,1416.0,1416.0,-1.57
1041,19.71,0.72,4.28,-17.56,623.0,1384.0,1408.0,-1.76
1042,19.71,0.72,4.28,-17.98,621.0,1384.0,1456.0,-1.76
1043,19.71,0.72,4.28,-17.98,618.0,1400.0,1424.0,-1.96
1044,19.71,0.72,4.28,-17.15,616.0,1408.0,1424.0,-1.96
1045,19.71,0.72,4.28,-17.15,614.0,1408.0,1424.0,-2.15
1046,19.71,0.72,4.28,-17.56,615.0,1400.0,1464.0,-2.15
1047,19.71,0.72,4.28,-17.56,616.0,1448.0,1464.0,0.19
1048,19.71,0.72,4.28,-16.73,623.0,1464.0,1464.0,0.58
1049,19.71,0.72,4.28,-17.9,623.0,1464.0,1464.0,0.97
1050,19.71,0.72,4.28,-17.9,625.0,1472.0,1480.0,1.36
1051,19.71,0.72,4.28,-21.23,626.0,1480.0,1472.0,1.75
1052,19.71,0.72,4.28,-18.32,622.0,1504.0,1432.0,1.75
1053,19.71,0.72,4.28,-18.4,626.0,1480.0,1424.0,1.75
1054,19.71,0.72,4.28,-15.82,621.0,1472.0,1408.0,1.75
1055,19.71,0.72,4.28,-18.4,621.0,1496.0,1440.0,1.17
1056,19.71,0.72,4.28,-18.32,622.0,1440.0,1424.0,-0.98
1057,19.71,0.72,4.28,-18.32,620.0,1408.0,1432.0,-1.18
1058,19.71,0.72,4.28,-18.32,622.0,1432.0,1416.0,-1.37
1059,19.71,0.72,4.28,-18.4,623.0,1432.0,1408.0,-1.57
1060,19.71,0.72,4.28,-18.32,623.0,1424.0,1424.0,-1.96
1061,19.71,0.72,4.28,-18.32,624.0,1416.0,1464.0,-2.15
1062,19.71,0.72,4.28,-19.56,622.0,1376.0,1472.0,-2.15
1063,19.71,0.72,4.28,-16.31,621.0,1376.0,1464.0,-2.35
1064,19.71,0.72,4.28,-14.64,620.0,1384.0,1464.0,-2.35
1065,19.71,0.72,4.28,-12.96,619.0,1384.0,1480.0,-2.55
1066,19.71,0.72,4.28,-12.13,618.0,1384.0,1392.0,-2.55
1067,19.71,0.72,4.28,-12.07,615.0,1384.0,1432.0,-2.74
1068,19.71,0.72,4.28,-12.96,611.0,1360.0,1400.0,-2.74
1069,19.71,0.72,4.28,-13.38,611.0,1352.0,1392.0,-2.74
1070,19.71,0.72,4.28,-15.89,609.0,1392.0,1400.0,-2.94
1071,19.71,0.72,4.28,-17.15,601.0,1432.0,1392.0,-0.59
1072,19.65,0.72,4.28,-15.47,602.0,1440.0,1400.0,-0.59
1073,19.59,0.72,4.28,-15.47,600.0,1488.0,1400.0,-0.59
1074,19.59,0.72,4.28,-15.56,601.0,1480.0,1432.0,-0.4
1075,19.59,0.72,4.28,-15.47,602.0,1432.0,1424.0,-0.4
1076,19.59,0.72,4.28,-15.89,605.0,1384.0,1480.0,-2.94
1077,19.59,0.72,4.28,-18.82,607.0,1384.0,1472.0,-2.94
1078,19.59,0.72,4.28,-18.82,607.0,1400.0,1488.0,-2.94
1079,19.59,0.72,4.29,-18.82,595.0,1304.0,1400.0,-3.13
1080,19.59,0.72,4.29,-18.82,594.0,1304.0,1408.0,-3.13
1081,19.59,0.72,4.29,-18.5,587.0,1368.0,1368.0,-0.79
1082,19.59,0.72,4.29,-17.98,584.0,1376.0,1344.0,-0.79
1083,19.59,0.72,4.29,-18.5,582.0,1392.0,1352.0,-0.4
1084,19.53,0.72,4.29,-18.5,578.0,1368.0,1360.0,-0.01
1085,19.53,0.72,4.29,-18.08,573.0,1472.0,1368.0,0.58
1086,19.47,0.72,4.29,-18.08,573.0,1440.0,1424.0,1.17
1087,19.47,0.72,4.29,-17.98,575.0,1440.0,1416.0,1.75
1088,19.47,0.71,4.29,-17.98,580.0,1448.0,1456.0,2.34
1089,19.41,0.72,4.29,-17.98,578.0,1464.0,1464.0,2.73
1090,19.41,0.71,4.29,-17.15,582.0,1456.0,1472.0,2.73
1091,19.41,0.72,4.29,-1.67,581.0,1544.0,1584.0,2.73
1092,19.18,0.74,4.25,-9.2,578.0,1648.0,1744.0,0.38
1093,18.7,0.75,4.25,-13.38,570.0,1768.0,1896.0,0.38
1094,18.41,0.75,4.25,-12.19,555.0,1840.0,1944.0,0.38
1095,18.17,0.75,4.23,-7.19,540.0,1952.0,2080.0,0.19
1096,17.58,0.78,4.22,-13.95,548.0,2112.0,2224.0,0.19
1097,17.05,0.77,4.23,-19.87,560.0,2224.0,2296.0,-0.01
1098,17.05,0.76,4.24,-17.98,578.0,2200.0,2280.0,-0.01
1099,17.17,0.76,4.24,-15.4,583.0,2144.0,2200.0,-0.01
1100,17.29,0.76,4.24,-13.32,578.0,2104.0,2168.0,-0.2
1101,17.35,0.76,4.24,-11.24,580.0,2096.0,2152.0,-0.2
1102,17.35,0.76,4.24,-9.16,581.0,2104.0,2192.0,-0.4
1103,17.35,0.76,4.24,-8.74,584.0,2080.0,2152.0,-0.4
1104,17.35,0.76,4.24,-8.68,584.0,2184.0,2168.0,1.95
1105,17.35,0.76,4.24,-8.33,579.0,2176.0,2176.0,1.95
1106,17.35,0.76,4.24,-7.49,583.0,2176.0,2176.0,1.95
1107,17.35,0.76,4.24,-8.27,583.0,2160.0,2160.0,1.95
1108,17.35,0.76,4.24,-8.33,583.0,2120.0,2160.0,-0.4
1109,17.35,0.76,4.24,-8.68,587.0,2112.0,2168.0,-0.4
1110,17.35,0.77,4.23,-8.27,590.0,2128.0,2208.0,-0.59
1111,17.35,0.77,4.24,-7.91,585.0,2104.0,2232.0,-0.59
1112,17.35,0.76,4.23,-7.91,588.0,2096.0,2224.0,-0.59
1113,17.35,0.77,4.23,-7.91,586.0,2104.0,2280.0,-0.59
